id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
2664,113,12-05-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2665,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2666,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2667,53,04-03-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
2668,116,15-05-2023,CUST-381,72-452,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
2669,117,16-05-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2670,81,04-04-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
2671,Recycle,17-01-2023,CUST-208,04465-33050,1,18.0,18.0,BRAKE PAD,Others,OEM,Toyota
2672,124,24-05-2023,CUST-268,12262-31070,1,9.0,9.0,VENTILATION VALVE,Others,OEM,Toyota
2673,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2674,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2675,139,11-06-2023,CUST-361,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2676,85,09-04-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
2677,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2678,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2679,103,30-04-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
2680,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2681,98,24-04-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
2682,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2683,15,19-01-2023,CUST-461,90919-01233,4,3.48,13.9,STEERING DAMPER,Others,OEM,Toyota
2684,66,18-03-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2685,135,06-06-2023,CUST-317,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2686,73,26-03-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2687,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2688,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2689,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2690,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2691,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2692,126,27-05-2023,CUST-338,CB1232(STD),1,7.1,7.1,CON ROD BEARING(U),Others,Aftermarket,Honda
2693,44,21-02-2023,CUST-291,17801-31131,1,11.9,11.9,air filter ,Others,OEM,Honda
2694,68,20-03-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
2695,114,13-05-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
2696,36,12-02-2023,CUST-241,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2697,64,16-03-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2698,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2699,130,31-05-2023,CUST-309,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2700,20,24-01-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
2701,43,20-02-2023,CUST-355,90311-T0016,1,3.8,3.8,OIL SEAL,Others,OEM,Toyota
2702,94,20-04-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
2703,20,24-01-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
2704,17,21-01-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2705,49,27-02-2023,CUST-330,83320‑0K01A,1,10.9,10.9,PETROLLOGGLE,Others,OEM,Toyota
2706,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARMS,Others,OEM,Toyota
2707,37,13-02-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
2708,40,17-02-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
2709,22,27-01-2023,CUST-143,12361-31081,2,43.8,87.6,ENGMATE,Others,OEM,Toyota
2710,135,06-06-2023,CUST-317,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2711,48,26-02-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2712,106,04-05-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2713,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2714,102,29-04-2023,CUST-427,SWT10236ZZ-STD,1,17.1,17.1,PISTON RING,Others,Aftermarket,Toyota
2715,56,07-03-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2716,52,03-03-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2717,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2718,36,12-02-2023,CUST-241,CET118,2,4.75,9.5,TIEROD END,Others,Aftermarket,Toyota
2719,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
2720,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2721,132,02-06-2023,CUST-456,12361-31081,2,43.8,87.6,ENGMATE ,Others,OEM,Toyota
2722,64,16-03-2023,CUST-188,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
2723,60,12-03-2023,CUST-421,44348-35280,1,8.0,8.0,POWERTRAIN KIT,Others,OEM,Toyota
2724,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2725,41,19-02-2023,CUST-MFAJ,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
2726,99,25-04-2023,CUST-151,SDT10193(STD),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2727,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2728,99,25-04-2023,CUST-151,SDT10193(STD),1,8.5,8.5,PIEZZALE,Others,Aftermarket,Toyota
2729,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2730,97,23-04-2023,CUST-241,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2731,52,03-03-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2732,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2733,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2734,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2735,65,17-03-2023,CUST-365,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2736,130,31-05-2023,CUST-309,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
2737,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2738,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2739,104,01-05-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
2740,121,21-05-2023,CUST-421,44348-35280,1,8.0,8.0,POWERTRAIN KIT,Others,OEM,Toyota
2741,133,04-06-2023,CUST-388,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
2742,9,12-01-2023,Cust-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2743,123,23-05-2023,CUST-429,90445-18130,1,7.6,7.6,GUM HOSE,Others,OEM,Toyota
2744,102,29-04-2023,CUST-427,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
2745,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2746,89,14-04-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
2747,147,19-06-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2748,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2749,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2750,89,14-04-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
2751,3,05-01-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2752,124,24-05-2023,CUST-268,12262-31070,1,9.0,9.0,VENTILATION VALVE,Others,OEM,Toyota
2753,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2754,8,11-01-2023,CUST-345,12010-EA200,1,36.1,36.1,PISTON,Others,Aftermarket,Nissan
2755,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2756,76,30-03-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
2757,97,23-04-2023,CUST-241,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2758,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2759,149,19-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHAKE HOSE,Others,Aftermarket,Nissan
2760,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
2761,64,16-03-2023,CUST-188,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
2762,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2763,Converted,05-01-2023,CUST-365,KYB334400,2,24.7,49.4,SHELL ABSORBER,Others,Aftermarket,Nissan
2764,37,13-02-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
2765,28,03-02-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
2766,142,14-06-2023,CUST-321,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2767,55,06-03-2023,CUST-381,LUCIDES,1,0.9,0.9,AXLE GREASE,Others,Aftermarket,Generic
2768,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2769,42,19-02-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
2770,17,21-01-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2771,101,28-04-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
2772,137,08-06-2023,CUST-495,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
2773,19,23-01-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2774,27,02-02-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
2775,98,24-04-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
2776,55,06-03-2023,CUST-381,02-132,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
2777,80,03-04-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2778,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2779,58,10-03-2023,CUST-348,12204-31030,1,3.4,3.4,PCV VALVE,Others,OEM,Toyota
2780,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2781,32,07-02-2023,CUST-223,13070-9BM0A,1,9.0,9.0,CHAIN TENSIONER,Others,OEM,Nissan
2782,85,08-04-2023,CUST-28desk,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2783,45,23-02-2023,CUST-204,4PK930,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2784,69,22-03-2023,CUST-345,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
2785,135,06-06-2023,CUST-317,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2786,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL JOINTS,Others,OEM,Toyota
2787,102,29-04-2023,Cust-427,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
2788,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2789,100,27-04-2023,CUST-399,04446-06060,1,5.2,5.2,POWERTRAIN KIT,Others,OEM,Toyota
2790,90,15-04-2023,CUST-175,4410A180-K,1,3.8,3.8,STEERING BOOT,Others,Aftermarket,Mitsubishi
2791,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2792,38,14-02-2023,CUST-151,SDTA10193(STD),1,8.5,8.5,MAIN BEARING,Others,Aftermarket,Toyota
2793,71,24-03-2023,CUST-199,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Honda
2794,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARMS,Others,OEM,Toyota
2795,130,31-05-2023,CUST-309,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
2796,126,27-05-2023,CUST-338,CB1232(STD),1,7.1,7.1,CON ROD BEARING(UM),Others,Aftermarket,Honda
2797,144,16-06-2023,CUST-198,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2798,5,07-01-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2799,48,26-02-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2800,115,14-05-2023,CUST-215,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
2801,36,12-02-2023,CUST-241,CET118,2,4.75,9.5,TIEROD END,Others,Aftermarket,Toyota
2802,132,02-06-2023,CUST-456,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
2803,93,18-04-2023,CUST-223,13070-9BM0A,1,9.0,9.0,CHAIN TENSIONER,Others,OEM,Nissan
2804,145,18-06-2023,CUST-335,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
2805,130,31-05-2023,CUST-309,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2806,76,30-03-2023,CUST-461,90919-01233,4,3.48,13.9,STEERING DAMPER,Others,OEM,Toyota
2807,24,29-01-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
2808,44,21-02-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2809,77,31-03-2023,CUST-333,04371-600 seven,2,22.8,45.6,UNIVERSAL JOINTS,Others,OEM,Toyota
2810,38,14-02-2023,CUST-151,SDTA10193(STD),1,8.5,8.5,MAIN BEARING,Others,Aftermarket,Toyota
2811,64,16-03-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2812,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2813,77,31-03-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JACK COMPRESSORS,Others,OEM,Toyota
2814,95,21-04-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2815,2,04-01-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2816,98,24-04-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Nissan
2817,49,27-02-2023,CUST-330,83320-0K010,1,10.9,10.9,PETROLLOAR ,Others,OEM,Toyota
2818,16,20-01-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
2819,104,01-05-2023,CUST-355,90311-T0016,1,3.8,3.8,OIL SEAL,Others,OEM,Toyota
2820,8,11-01-2023,CUST-345,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
2821,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2822,95,21-04-2023,CUST-472,68174-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2823,96,22-04-2023,CUST-305,KYB33340187,2,28.5,57.0,SHOCK ABSORBER,Others,Aftermarket,Mitsubishi
2824,135,06-06-2023,CUST-317,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2825,100,27-04-2023,CUST-399,04446-06060,1,5.2,5.2,POWER STEERING KIT,Others,OEM,Toyota
2826,94,20-04-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
2827,107,05-05-2023,CUST-370,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2828,80,03-04-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2829,3,05-01-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2830,14,18-01-2023,CUST-157,48820-0K030,2,20.1,40.2,LINKS,Others,OEM,Toyota
2831,28,03-02-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
2832,59,11-03-2023,CUST-279,13070-ZK01B,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
2833,58,10-03-2023,CUST-348,12204-31030,1,3.4,3.4,PCV VALVE,Others,OEM,Toyota
2834,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2835,29,04-02-2023,CUST-175,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2836,85,09-04-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
2837,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL MOUNTING,Others,OEM,Toyota
2838,145,18-06-2023,CUST-335,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
2839,96,22-04-2023,CUST-305,KYB33340187,2,28.5,57.0,SHOCK ABSORBER,Others,Aftermarket,Mitsubishi
2840,83,07-04-2023,CUST-143,12361-31081,2,43.8,87.6,"ENGMATE','On vehicle','OEM",Others,OEM,Toyota
2841,78,01-04-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2842,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2843,27,02-02-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
2844,106,04-05-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2845,117,16-05-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2846,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
2847,12,15-01-2023,CUST-314,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
2848,107,05-05-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2849,48,26-02-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2850,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2851,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2852,91,16-04-2023,CUST-454,44348-33250,1,14.7,14.7,POWER STEERING HOSE,Others,OEM,Toyota
2853,102,29-04-2023,CUST-427,SWT10236ZZ-STD,1,17.1,17.1,PISTON RING,Others,Aftermarket,Toyota
2854,49,27-02-2023,CUST-330,83320‑0K01A,1,10.9,10.9,PETROLS GAS KIT,Others,OEM,Toyota
2855,7,09-01-2023,Cust-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
2856,70,23-03-2023,CUST-276,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2857,80,03-04-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2858,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2859,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2860,86,10-04-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
2861,109,07-05-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2862,61,13-03-2023,CUST-165,CLT19,2,4.7,9.4,LINK ROD,Others,Aftermarket,Honda
2863,4,06-01-2023,CUST-365,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2864,75,29-03-2023,CUST-157,48820-0K030,2,20.1,40.2,LINKS,Others,OEM,Toyota
2865,Recycle,17-01-2023,CUST-180,21200-31 UB0,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
2866,88,13-04-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
2867,16,20-01-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JOINTS,Others,OEM,Toyota
2868,73,26-03-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2869,85,09-04-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
2870,102,29-04-2023,CUST-427,SWT10236ZZ-STD,1,17.1,17.1,PISTON RING,Others,Aftermarket,Toyota
2871,114,13-05-2023,CUST-298,35168-73010,1,3.3,3.3,TRANSAXLE GASKET,Others,OEM,Toyota
2872,95,21-04-2023,CUST-472,68172-60060,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2873,52,03-03-2023,CUST-410,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2874,94,20-04-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
2875,128,29-05-2023,CUST-481,THREEBOND,1,9.0,9.0,GAS KIT,Others,Aftermarket,Toyota
2876,102,29-04-2023,CUST-427,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
2877,45,23-02-2023,CUST-204,4PK930,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2878,5,07-01-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2879,44,21-02-2023,CUST-291,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2880,85,09-04-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTEk,Others,Aftermarket,Generic
2881,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2882,79,02-04-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
2883,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
2884,12,15-01-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2885,76,30-03-2023,CUST-461,90919-01233,4,3.48,13.9,STEERING DAMPER,Others,OEM,Toyota
2886,90,15-04-2023,CUST-175,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2887,12,15-01-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2888,129,30-05-2023, CUST-149,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
2889,81,04-04-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
2890,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2891,118,17-05-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2892,145,18-06-2023,CUST-335,10101-EA225,1,30.2,30.2,GAS KIT,Others,Aftermarket,Toyota
2893,24,29-01-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
2894,33,09-02-2023,CUST-168,MK-D-2228,1,8.2,8.2,BRAKE PAD,Others,Aftermarket,Toyota
2895,46,24-02-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2896,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL JACK COMPROMise,Others,OEM,Toyota
2897,114,13-05-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
2898,Transactions,02-01-2023,CUST-312,16325-76010,1,0.9,0.9,TIEROD END,Others,OEM,Toyota
2899,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2900,104,01-05-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
2901,Recycle,17-01-2023,CUST-180,21200-31 UB0,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
2902,19,23-01-2023,CUST-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2903,12,15-01-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2904,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2905,97,23-04-2023,CUST-241,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
